Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,IncomeToLoanRatio,EMI,BalanceIncome,FamilySize,HasCreditHistory,IsGraduate,IsSelfEmployed,IncomeBand,LoanAmtBand,TermBand
LP002348,Male,Y,0,Graduate,N,5829,0.0,138.0,360.0,1.0,Rural,Y,5829.0,0.042239130434782605,383.3333333333333,5445.666666666667,2,1,1,0,5–10k,100–150k,301–360
LP002357,Female,N,0,Not Graduate,N,2720,0.0,80.0,,0.0,Urban,N,2720.0,0.034,365.2777777777778,4970.333333333333,1,0,0,0,2.5–5k,<100k,Unknown
LP002361,Male,Y,0,Graduate,N,1820,1719.0,100.0,360.0,1.0,Urban,Y,3539.0,0.03539,277.77777777777777,3261.222222222222,2,1,1,0,2.5–5k,<100k,301–360
LP002362,Male,Y,1,Graduate,N,7250,1667.0,110.0,,0.0,Urban,N,8917.0,0.08106363636363637,365.2777777777778,4970.333333333333,3,0,1,0,5–10k,100–150k,Unknown
LP002364,Male,Y,0,Graduate,N,14880,0.0,96.0,360.0,1.0,Semiurban,Y,14880.0,0.155,266.6666666666667,14613.333333333334,2,1,1,0,10–20k,<100k,301–360
LP002366,Male,Y,0,Graduate,N,2666,4300.0,121.0,360.0,1.0,Rural,Y,6966.0,0.057570247933884294,336.1111111111111,6629.888888888889,2,1,1,0,5–10k,100–150k,301–360
LP002367,Female,N,1,Not Graduate,N,4606,0.0,81.0,360.0,1.0,Rural,N,4606.0,0.0568641975308642,225.0,4381.0,2,1,0,0,2.5–5k,<100k,301–360
LP002368,Male,Y,2,Graduate,N,5935,0.0,133.0,360.0,1.0,Semiurban,Y,5935.0,0.04462406015037594,369.44444444444446,5565.555555555556,4,1,1,0,5–10k,100–150k,301–360
LP002369,Male,Y,0,Graduate,N,2920,16.12000084,87.0,360.0,1.0,Rural,Y,2936.12000084,0.03374850575678161,241.66666666666666,2694.4533341733336,2,1,1,0,2.5–5k,<100k,301–360
LP002370,Male,N,0,Not Graduate,N,2717,0.0,60.0,180.0,1.0,Urban,Y,2717.0,0.045283333333333335,333.3333333333333,2383.6666666666665,1,1,0,0,2.5–5k,<100k,<=180
LP002377,Female,N,1,Graduate,Y,8624,0.0,150.0,360.0,1.0,Semiurban,Y,8624.0,0.057493333333333334,416.6666666666667,8207.333333333334,2,1,1,1,5–10k,100–150k,301–360
LP002379,Male,N,0,Graduate,N,6500,0.0,105.0,360.0,0.0,Rural,N,6500.0,0.06190476190476191,291.6666666666667,6208.333333333333,1,0,1,0,5–10k,100–150k,301–360
LP002386,Male,N,0,Graduate,,12876,0.0,405.0,360.0,1.0,Semiurban,Y,12876.0,0.031792592592592595,1125.0,11751.0,1,1,1,0,10–20k,>300k,301–360
LP002387,Male,Y,0,Graduate,N,2425,2340.0,143.0,360.0,1.0,Semiurban,Y,4765.0,0.03332167832167832,397.22222222222223,4367.777777777777,2,1,1,0,2.5–5k,100–150k,301–360
LP002390,Male,N,0,Graduate,N,3750,0.0,100.0,360.0,1.0,Urban,Y,3750.0,0.0375,277.77777777777777,3472.222222222222,1,1,1,0,2.5–5k,<100k,301–360
LP002393,Female,,0,Graduate,N,10047,0.0,,240.0,1.0,Semiurban,Y,10047.0,0.041426539654408505,365.2777777777778,4970.333333333333,1,1,1,0,10–20k,Unknown,181–240
LP002398,Male,N,0,Graduate,N,1926,1851.0,50.0,360.0,1.0,Semiurban,Y,3777.0,0.07554,138.88888888888889,3638.1111111111113,1,1,1,0,2.5–5k,<100k,301–360
LP002401,Male,Y,0,Graduate,N,2213,1125.0,,360.0,1.0,Urban,Y,3338.0,0.041426539654408505,365.2777777777778,4970.333333333333,2,1,1,0,2.5–5k,Unknown,301–360
LP002403,Male,N,0,Graduate,Y,10416,0.0,187.0,360.0,0.0,Urban,N,10416.0,0.05570053475935829,519.4444444444445,9896.555555555555,1,0,1,1,10–20k,150–200k,301–360
LP002407,Female,Y,0,Not Graduate,Y,7142,0.0,138.0,360.0,1.0,Rural,Y,7142.0,0.051753623188405797,383.3333333333333,6758.666666666667,2,1,0,1,5–10k,100–150k,301–360
LP002408,Male,N,0,Graduate,N,3660,5064.0,187.0,360.0,1.0,Semiurban,Y,8724.0,0.046652406417112297,519.4444444444445,8204.555555555555,1,1,1,0,5–10k,150–200k,301–360
LP002409,Male,Y,0,Graduate,N,7901,1833.0,180.0,360.0,1.0,Rural,Y,9734.0,0.05407777777777778,500.0,9234.0,2,1,1,0,5–10k,150–200k,301–360
LP002418,Male,N,3,Not Graduate,N,4707,1993.0,148.0,360.0,1.0,Semiurban,Y,6700.0,0.04527027027027027,411.1111111111111,6288.888888888889,4,1,0,0,5–10k,100–150k,301–360
LP002422,Male,N,1,Graduate,N,37719,0.0,152.0,360.0,1.0,Semiurban,Y,37719.0,0.2481513157894737,422.22222222222223,37296.77777777778,2,1,1,0,>20k,150–200k,301–360
LP002424,Male,Y,0,Graduate,N,7333,8333.0,175.0,300.0,,Rural,Y,15666.0,0.08952,583.3333333333334,15082.666666666666,2,0,1,0,10–20k,150–200k,241–300
LP002429,Male,Y,1,Graduate,Y,3466,1210.0,130.0,360.0,1.0,Rural,Y,4676.0,0.03596923076923077,361.1111111111111,4314.888888888889,3,1,1,1,2.5–5k,100–150k,301–360
LP002434,Male,Y,2,Not Graduate,N,4652,0.0,110.0,360.0,1.0,Rural,Y,4652.0,0.042290909090909094,305.55555555555554,4346.444444444444,4,1,0,0,2.5–5k,100–150k,301–360
LP002435,Male,Y,0,Graduate,,3539,1376.0,55.0,360.0,1.0,Rural,N,4915.0,0.08936363636363637,152.77777777777777,4762.222222222223,2,1,1,0,2.5–5k,<100k,301–360
LP002443,Male,Y,2,Graduate,N,3340,1710.0,150.0,360.0,0.0,Rural,N,5050.0,0.033666666666666664,416.6666666666667,4633.333333333333,4,0,1,0,5–10k,100–150k,301–360
LP002444,Male,N,1,Not Graduate,Y,2769,1542.0,190.0,360.0,,Semiurban,N,4311.0,0.022689473684210527,527.7777777777778,3783.222222222222,2,0,0,1,2.5–5k,150–200k,301–360
LP002446,Male,Y,2,Not Graduate,N,2309,1255.0,125.0,360.0,0.0,Rural,N,3564.0,0.028512,347.22222222222223,3216.777777777778,4,0,0,0,2.5–5k,100–150k,301–360
LP002447,Male,Y,2,Not Graduate,N,1958,1456.0,60.0,300.0,,Urban,Y,3414.0,0.0569,200.0,3214.0,4,0,0,0,2.5–5k,<100k,241–300
LP002448,Male,Y,0,Graduate,N,3948,1733.0,149.0,360.0,0.0,Rural,N,5681.0,0.03812751677852349,413.8888888888889,5267.111111111111,2,0,1,0,5–10k,100–150k,301–360
LP002449,Male,Y,0,Graduate,N,2483,2466.0,90.0,180.0,0.0,Rural,Y,4949.0,0.054988888888888886,500.0,4449.0,2,0,1,0,2.5–5k,<100k,<=180
LP002453,Male,N,0,Graduate,Y,7085,0.0,84.0,360.0,1.0,Semiurban,Y,7085.0,0.0843452380952381,233.33333333333334,6851.666666666667,1,1,1,1,5–10k,<100k,301–360
LP002455,Male,Y,2,Graduate,N,3859,0.0,96.0,360.0,1.0,Semiurban,Y,3859.0,0.040197916666666667,266.6666666666667,3592.3333333333335,4,1,1,0,2.5–5k,<100k,301–360
LP002459,Male,Y,0,Graduate,N,4301,0.0,118.0,360.0,1.0,Urban,Y,4301.0,0.03644915254237288,327.77777777777777,3973.222222222222,2,1,1,0,2.5–5k,100–150k,301–360
LP002467,Male,Y,0,Graduate,N,3708,2569.0,173.0,360.0,1.0,Urban,N,6277.0,0.036283236994219654,480.55555555555554,5796.444444444444,2,1,1,0,5–10k,150–200k,301–360
LP002472,Male,N,2,Graduate,N,4354,0.0,136.0,360.0,1.0,Rural,Y,4354.0,0.03201470588235294,377.77777777777777,3976.222222222222,3,1,1,0,2.5–5k,100–150k,301–360
LP002473,Male,Y,0,Graduate,N,8334,0.0,160.0,360.0,1.0,Semiurban,N,8334.0,0.0520875,444.44444444444446,7889.555555555556,2,1,1,0,5–10k,150–200k,301–360
LP002478,Nan,Y,0,Graduate,Y,2083,4083.0,160.0,360.0,,Semiurban,Y,6166.0,0.0385375,444.44444444444446,5721.555555555556,2,0,1,1,5–10k,150–200k,301–360
LP002484,Male,Y,3,Graduate,N,7740,0.0,128.0,180.0,1.0,Urban,Y,7740.0,0.06046875,711.1111111111111,7028.888888888889,5,1,1,0,5–10k,100–150k,<=180
LP002487,Male,Y,0,Graduate,N,3015,2188.0,153.0,360.0,1.0,Rural,Y,5203.0,0.03400653594771242,425.0,4778.0,2,1,1,0,5–10k,150–200k,301–360
LP002489,Female,N,1,Not Graduate,,5191,0.0,132.0,360.0,1.0,Semiurban,Y,5191.0,0.039325757575757576,366.6666666666667,4824.333333333333,2,1,0,0,5–10k,100–150k,301–360
LP002493,Male,N,0,Graduate,N,4166,0.0,98.0,360.0,0.0,Semiurban,N,4166.0,0.042510204081632655,272.22222222222223,3893.777777777778,1,0,1,0,2.5–5k,<100k,301–360
LP002494,Male,N,0,Graduate,N,6000,0.0,140.0,360.0,1.0,Rural,Y,6000.0,0.04285714285714286,388.8888888888889,5611.111111111111,1,1,1,0,5–10k,100–150k,301–360
LP002500,Male,Y,3,Not Graduate,N,2947,1664.0,70.0,180.0,0.0,Urban,N,4611.0,0.06587142857142857,388.8888888888889,4222.111111111111,5,0,0,0,2.5–5k,<100k,<=180
LP002501,Nan,Y,0,Graduate,N,16692,0.0,110.0,360.0,1.0,Semiurban,Y,16692.0,0.15174545454545454,305.55555555555554,16386.444444444445,2,1,1,0,10–20k,100–150k,301–360
LP002502,Female,Y,2,Not Graduate,,210,2917.0,98.0,360.0,1.0,Semiurban,Y,3127.0,0.03190816326530612,272.22222222222223,2854.777777777778,4,1,0,0,2.5–5k,<100k,301–360
LP002505,Male,Y,0,Graduate,N,4333,2451.0,110.0,360.0,1.0,Urban,N,6784.0,0.061672727272727275,305.55555555555554,6478.444444444444,2,1,1,0,5–10k,100–150k,301–360
LP002515,Male,Y,1,Graduate,Y,3450,2079.0,162.0,360.0,1.0,Semiurban,Y,5529.0,0.03412962962962963,450.0,5079.0,3,1,1,1,5–10k,150–200k,301–360
LP002517,Male,Y,1,Not Graduate,N,2653,1500.0,113.0,180.0,0.0,Rural,N,4153.0,0.036752212389380534,627.7777777777778,3525.222222222222,3,0,0,0,2.5–5k,100–150k,<=180
LP002519,Male,Y,3,Graduate,N,4691,0.0,100.0,360.0,1.0,Semiurban,Y,4691.0,0.04691,277.77777777777777,4413.222222222223,5,1,1,0,2.5–5k,<100k,301–360
LP002522,Female,N,0,Graduate,Y,2500,0.0,93.0,360.0,,Urban,Y,2500.0,0.026881720430107527,258.3333333333333,2241.6666666666665,1,0,1,1,<2.5k,<100k,301–360
LP002524,Male,N,2,Graduate,N,5532,4648.0,162.0,360.0,1.0,Rural,Y,10180.0,0.06283950617283951,450.0,9730.0,3,1,1,0,10–20k,150–200k,301–360
LP002527,Male,Y,2,Graduate,Y,16525,1014.0,150.0,360.0,1.0,Rural,Y,17539.0,0.11692666666666666,416.6666666666667,17122.333333333332,4,1,1,1,10–20k,100–150k,301–360
LP002529,Male,Y,2,Graduate,N,6700,1750.0,230.0,300.0,1.0,Semiurban,Y,8450.0,0.03673913043478261,766.6666666666666,7683.333333333333,4,1,1,0,5–10k,200–300k,241–300
LP002530,Nan,Y,2,Graduate,N,2873,1872.0,132.0,360.0,0.0,Semiurban,N,4745.0,0.0359469696969697,366.6666666666667,4378.333333333333,4,0,1,0,2.5–5k,100–150k,301–360
LP002531,Male,Y,1,Graduate,Y,16667,2250.0,86.0,360.0,1.0,Semiurban,Y,18917.0,0.21996511627906976,238.88888888888889,18678.11111111111,3,1,1,1,10–20k,<100k,301–360
LP002533,Male,Y,2,Graduate,N,2947,1603.0,,360.0,1.0,Urban,N,4550.0,0.041426539654408505,365.2777777777778,4970.333333333333,4,1,1,0,2.5–5k,Unknown,301–360
LP002534,Female,N,0,Not Graduate,N,4350,0.0,154.0,360.0,1.0,Rural,Y,4350.0,0.028246753246753246,427.77777777777777,3922.222222222222,1,1,0,0,2.5–5k,150–200k,301–360
LP002536,Male,Y,3,Not Graduate,N,3095,0.0,113.0,360.0,1.0,Rural,Y,3095.0,0.02738938053097345,313.8888888888889,2781.1111111111113,5,1,0,0,2.5–5k,100–150k,301–360
LP002537,Male,Y,0,Graduate,N,2083,3150.0,128.0,360.0,1.0,Semiurban,Y,5233.0,0.0408828125,355.55555555555554,4877.444444444444,2,1,1,0,5–10k,100–150k,301–360
LP002541,Male,Y,0,Graduate,N,10833,0.0,234.0,360.0,1.0,Semiurban,Y,10833.0,0.046294871794871795,650.0,10183.0,2,1,1,0,10–20k,200–300k,301–360
LP002543,Male,Y,2,Graduate,N,8333,0.0,246.0,360.0,1.0,Semiurban,Y,8333.0,0.033873983739837396,683.3333333333334,7649.666666666667,4,1,1,0,5–10k,200–300k,301–360
LP002544,Male,Y,1,Not Graduate,N,1958,2436.0,131.0,360.0,1.0,Rural,Y,4394.0,0.03354198473282443,363.8888888888889,4030.1111111111113,3,1,0,0,2.5–5k,100–150k,301–360
LP002545,Male,N,2,Graduate,N,3547,0.0,80.0,360.0,0.0,Rural,N,3547.0,0.0443375,222.22222222222223,3324.777777777778,3,0,1,0,2.5–5k,<100k,301–360
LP002547,Male,Y,1,Graduate,N,18333,0.0,500.0,360.0,1.0,Urban,N,18333.0,0.036666,1388.888888888889,16944.11111111111,3,1,1,0,10–20k,>300k,301–360
LP002555,Male,Y,2,Graduate,Y,4583,2083.0,160.0,360.0,1.0,Semiurban,Y,6666.0,0.0416625,444.44444444444446,6221.555555555556,4,1,1,1,5–10k,150–200k,301–360
LP002556,Male,N,0,Graduate,N,2435,0.0,75.0,360.0,1.0,Urban,N,2435.0,0.032466666666666665,208.33333333333334,2226.6666666666665,1,1,1,0,<2.5k,<100k,301–360
LP002560,Male,N,0,Not Graduate,N,2699,2785.0,96.0,360.0,,Semiurban,Y,5484.0,0.057125,266.6666666666667,5217.333333333333,1,0,0,0,5–10k,<100k,301–360
LP002562,Male,Y,1,Not Graduate,N,5333,1131.0,186.0,360.0,,Urban,Y,6464.0,0.03475268817204301,516.6666666666666,5947.333333333333,3,0,0,0,5–10k,150–200k,301–360
LP002571,Male,N,0,Not Graduate,N,3691,0.0,110.0,360.0,1.0,Rural,Y,3691.0,0.033554545454545455,305.55555555555554,3385.4444444444443,1,1,0,0,2.5–5k,100–150k,301–360
LP002582,Female,N,0,Not Graduate,Y,17263,0.0,225.0,360.0,1.0,Semiurban,Y,17263.0,0.07672444444444444,625.0,16638.0,1,1,0,1,10–20k,200–300k,301–360
LP002585,Male,Y,0,Graduate,N,3597,2157.0,119.0,360.0,0.0,Rural,N,5754.0,0.04835294117647059,330.55555555555554,5423.444444444444,2,0,1,0,5–10k,100–150k,301–360
LP002586,Female,Y,1,Graduate,N,3326,913.0,105.0,84.0,1.0,Semiurban,Y,4239.0,0.04037142857142857,1250.0,2989.0,3,1,1,0,2.5–5k,100–150k,<=180
LP002587,Male,Y,0,Not Graduate,N,2600,1700.0,107.0,360.0,1.0,Rural,Y,4300.0,0.04018691588785047,297.22222222222223,4002.777777777778,2,1,0,0,2.5–5k,100–150k,301–360
LP002588,Male,Y,0,Graduate,N,4625,2857.0,111.0,12.0,,Urban,Y,7482.0,0.0674054054054054,9250.0,-1768.0,2,0,1,0,5–10k,100–150k,<=180
LP002600,Male,Y,1,Graduate,Y,2895,0.0,95.0,360.0,1.0,Semiurban,Y,2895.0,0.030473684210526316,263.8888888888889,2631.1111111111113,3,1,1,1,2.5–5k,<100k,301–360
LP002602,Male,N,0,Graduate,N,6283,4416.0,209.0,360.0,0.0,Rural,N,10699.0,0.051191387559808614,580.5555555555555,10118.444444444445,1,0,1,0,10–20k,200–300k,301–360
LP002603,Female,N,0,Graduate,N,645,3683.0,113.0,480.0,1.0,Rural,Y,4328.0,0.038300884955752214,235.41666666666666,4092.5833333333335,1,1,1,0,2.5–5k,100–150k,>360
LP002606,Female,N,0,Graduate,N,3159,0.0,100.0,360.0,1.0,Semiurban,Y,3159.0,0.03159,277.77777777777777,2881.222222222222,1,1,1,0,2.5–5k,<100k,301–360
LP002615,Male,Y,2,Graduate,N,4865,5624.0,208.0,360.0,1.0,Semiurban,Y,10489.0,0.05042788461538462,577.7777777777778,9911.222222222223,4,1,1,0,10–20k,200–300k,301–360
LP002618,Male,Y,1,Not Graduate,N,4050,5302.0,138.0,360.0,,Rural,N,9352.0,0.06776811594202899,383.3333333333333,8968.666666666666,3,0,0,0,5–10k,100–150k,301–360
LP002619,Male,Y,0,Not Graduate,N,3814,1483.0,124.0,300.0,1.0,Semiurban,Y,5297.0,0.04271774193548387,413.3333333333333,4883.666666666667,2,1,0,0,5–10k,100–150k,241–300
LP002622,Male,Y,2,Graduate,N,3510,4416.0,243.0,360.0,1.0,Rural,Y,7926.0,0.03261728395061728,675.0,7251.0,4,1,1,0,5–10k,200–300k,301–360
LP002624,Male,Y,0,Graduate,N,20833,6667.0,480.0,360.0,,Urban,Y,27500.0,0.057291666666666664,1333.3333333333333,26166.666666666668,2,0,1,0,>20k,>300k,301–360
LP002625,Nan,N,0,Graduate,N,3583,0.0,96.0,360.0,1.0,Urban,N,3583.0,0.037322916666666664,266.6666666666667,3316.3333333333335,1,1,1,0,2.5–5k,<100k,301–360
LP002626,Male,Y,0,Graduate,Y,2479,3013.0,188.0,360.0,1.0,Urban,Y,5492.0,0.029212765957446808,522.2222222222222,4969.777777777777,2,1,1,1,5–10k,150–200k,301–360
LP002634,Female,N,1,Graduate,N,13262,0.0,40.0,360.0,1.0,Urban,Y,13262.0,0.33155,111.11111111111111,13150.888888888889,2,1,1,0,10–20k,<100k,301–360
LP002637,Male,N,0,Not Graduate,N,3598,1287.0,100.0,360.0,1.0,Rural,N,4885.0,0.04885,277.77777777777777,4607.222222222223,1,1,0,0,2.5–5k,<100k,301–360
LP002640,Male,Y,1,Graduate,N,6065,2004.0,250.0,360.0,1.0,Semiurban,Y,8069.0,0.032276,694.4444444444445,7374.555555555556,3,1,1,0,5–10k,200–300k,301–360
LP002643,Male,Y,2,Graduate,N,3283,2035.0,148.0,360.0,1.0,Urban,Y,5318.0,0.03593243243243243,411.1111111111111,4906.888888888889,4,1,1,0,5–10k,100–150k,301–360
LP002648,Male,Y,0,Graduate,N,2130,6666.0,70.0,180.0,1.0,Semiurban,N,8796.0,0.12565714285714286,388.8888888888889,8407.111111111111,2,1,1,0,5–10k,<100k,<=180
LP002652,Male,N,0,Graduate,N,5815,3666.0,311.0,360.0,1.0,Rural,N,9481.0,0.030485530546623795,863.8888888888889,8617.111111111111,1,1,1,0,5–10k,>300k,301–360
LP002659,Male,Y,3,Graduate,N,3466,3428.0,150.0,360.0,1.0,Rural,Y,6894.0,0.04596,416.6666666666667,6477.333333333333,5,1,1,0,5–10k,100–150k,301–360
LP002670,Female,Y,2,Graduate,N,2031,1632.0,113.0,480.0,1.0,Semiurban,Y,3663.0,0.03241592920353982,235.41666666666666,3427.5833333333335,4,1,1,0,2.5–5k,100–150k,>360
LP002682,Male,Y,0,Not Graduate,N,3074,1800.0,123.0,360.0,0.0,Semiurban,N,4874.0,0.0396260162601626,341.6666666666667,4532.333333333333,2,0,0,0,2.5–5k,100–150k,301–360
LP002683,Male,N,0,Graduate,N,4683,1915.0,185.0,360.0,1.0,Semiurban,N,6598.0,0.035664864864864865,513.8888888888889,6084.111111111111,1,1,1,0,5–10k,150–200k,301–360
LP002684,Female,N,0,Not Graduate,N,3400,0.0,95.0,360.0,1.0,Rural,N,3400.0,0.035789473684210524,263.8888888888889,3136.1111111111113,1,1,0,0,2.5–5k,<100k,301–360
LP002689,Male,Y,2,Not Graduate,N,2192,1742.0,45.0,360.0,1.0,Semiurban,Y,3934.0,0.08742222222222222,125.0,3809.0,4,1,0,0,2.5–5k,<100k,301–360
LP002690,Male,N,0,Graduate,N,2500,0.0,55.0,360.0,1.0,Semiurban,Y,2500.0,0.045454545454545456,152.77777777777777,2347.222222222222,1,1,1,0,<2.5k,<100k,301–360
LP002692,Male,Y,3,Graduate,Y,5677,1424.0,100.0,360.0,1.0,Rural,Y,7101.0,0.07101,277.77777777777777,6823.222222222223,5,1,1,1,5–10k,<100k,301–360
LP002693,Male,Y,2,Graduate,Y,7948,7166.0,480.0,360.0,1.0,Rural,Y,15114.0,0.0314875,1333.3333333333333,13780.666666666666,4,1,1,1,10–20k,>300k,301–360
LP002697,Male,N,0,Graduate,N,4680,2087.0,,360.0,1.0,Semiurban,N,6767.0,0.041426539654408505,365.2777777777778,4970.333333333333,1,1,1,0,5–10k,Unknown,301–360
LP002699,Male,Y,2,Graduate,Y,17500,0.0,400.0,360.0,1.0,Rural,Y,17500.0,0.04375,1111.111111111111,16388.88888888889,4,1,1,1,10–20k,>300k,301–360
LP002705,Male,Y,0,Graduate,N,3775,0.0,110.0,360.0,1.0,Semiurban,Y,3775.0,0.03431818181818182,305.55555555555554,3469.4444444444443,2,1,1,0,2.5–5k,100–150k,301–360
LP002706,Male,Y,1,Not Graduate,N,5285,1430.0,161.0,360.0,0.0,Semiurban,Y,6715.0,0.04170807453416149,447.22222222222223,6267.777777777777,3,0,0,0,5–10k,150–200k,301–360
LP002714,Male,N,1,Not Graduate,N,2679,1302.0,94.0,360.0,1.0,Semiurban,Y,3981.0,0.04235106382978723,261.1111111111111,3719.8888888888887,2,1,0,0,2.5–5k,<100k,301–360
LP002716,Male,N,0,Not Graduate,N,6783,0.0,130.0,360.0,1.0,Semiurban,Y,6783.0,0.05217692307692308,361.1111111111111,6421.888888888889,1,1,0,0,5–10k,100–150k,301–360
LP002717,Male,Y,0,Graduate,N,1025,5500.0,216.0,360.0,,Rural,Y,6525.0,0.030208333333333334,600.0,5925.0,2,0,1,0,5–10k,200–300k,301–360
LP002720,Male,Y,3,Graduate,N,4281,0.0,100.0,360.0,1.0,Urban,Y,4281.0,0.04281,277.77777777777777,4003.222222222222,5,1,1,0,2.5–5k,<100k,301–360
LP002723,Male,N,2,Graduate,N,3588,0.0,110.0,360.0,0.0,Rural,N,3588.0,0.03261818181818182,305.55555555555554,3282.4444444444443,3,0,1,0,2.5–5k,100–150k,301–360
LP002729,Male,N,1,Graduate,N,11250,0.0,196.0,360.0,,Semiurban,N,11250.0,0.05739795918367347,544.4444444444445,10705.555555555555,2,0,1,0,10–20k,150–200k,301–360
LP002731,Female,N,0,Not Graduate,Y,18165,0.0,125.0,360.0,1.0,Urban,Y,18165.0,0.14532,347.22222222222223,17817.777777777777,1,1,0,1,10–20k,100–150k,301–360
LP002732,Male,N,0,Not Graduate,,2550,2042.0,126.0,360.0,1.0,Rural,Y,4592.0,0.036444444444444446,350.0,4242.0,1,1,0,0,2.5–5k,100–150k,301–360
LP002734,Male,Y,0,Graduate,N,6133,3906.0,324.0,360.0,1.0,Urban,Y,10039.0,0.030984567901234567,900.0,9139.0,2,1,1,0,10–20k,>300k,301–360
LP002738,Male,N,2,Graduate,N,3617,0.0,107.0,360.0,1.0,Semiurban,Y,3617.0,0.03380373831775701,297.22222222222223,3319.777777777778,3,1,1,0,2.5–5k,100–150k,301–360
LP002739,Male,Y,0,Not Graduate,N,2917,536.0,66.0,360.0,1.0,Rural,N,3453.0,0.05231818181818182,183.33333333333334,3269.6666666666665,2,1,0,0,2.5–5k,<100k,301–360
LP002740,Male,Y,3,Graduate,N,6417,0.0,157.0,180.0,1.0,Rural,Y,6417.0,0.04087261146496815,872.2222222222222,5544.777777777777,5,1,1,0,5–10k,150–200k,<=180
LP002741,Female,Y,1,Graduate,N,4608,2845.0,140.0,180.0,1.0,Semiurban,Y,7453.0,0.05323571428571429,777.7777777777778,6675.222222222223,3,1,1,0,5–10k,100–150k,<=180
LP002743,Female,N,0,Graduate,N,2138,0.0,99.0,360.0,0.0,Semiurban,N,2138.0,0.021595959595959596,275.0,1863.0,1,0,1,0,<2.5k,<100k,301–360
LP002753,Female,N,1,Graduate,,3652,0.0,95.0,360.0,1.0,Semiurban,Y,3652.0,0.038442105263157896,263.8888888888889,3388.1111111111113,2,1,1,0,2.5–5k,<100k,301–360
LP002755,Male,Y,1,Not Graduate,N,2239,2524.0,128.0,360.0,1.0,Urban,Y,4763.0,0.0372109375,355.55555555555554,4407.444444444444,3,1,0,0,2.5–5k,100–150k,301–360
LP002757,Female,Y,0,Not Graduate,N,3017,663.0,102.0,360.0,,Semiurban,Y,3680.0,0.03607843137254902,283.3333333333333,3396.6666666666665,2,0,0,0,2.5–5k,100–150k,301–360
LP002767,Male,Y,0,Graduate,N,2768,1950.0,155.0,360.0,1.0,Rural,Y,4718.0,0.030438709677419355,430.55555555555554,4287.444444444444,2,1,1,0,2.5–5k,150–200k,301–360
LP002768,Male,N,0,Not Graduate,N,3358,0.0,80.0,36.0,1.0,Semiurban,N,3358.0,0.041975,2222.222222222222,1135.7777777777778,1,1,0,0,2.5–5k,<100k,<=180
LP002772,Male,N,0,Graduate,N,2526,1783.0,145.0,360.0,1.0,Rural,Y,4309.0,0.029717241379310345,402.77777777777777,3906.222222222222,1,1,1,0,2.5–5k,100–150k,301–360
LP002776,Female,N,0,Graduate,N,5000,0.0,103.0,360.0,0.0,Semiurban,N,5000.0,0.04854368932038835,286.1111111111111,4713.888888888889,1,0,1,0,2.5–5k,100–150k,301–360
LP002777,Male,Y,0,Graduate,N,2785,2016.0,110.0,360.0,1.0,Rural,Y,4801.0,0.04364545454545454,305.55555555555554,4495.444444444444,2,1,1,0,2.5–5k,100–150k,301–360
LP002778,Male,Y,2,Graduate,Y,6633,0.0,,360.0,0.0,Rural,N,6633.0,0.041426539654408505,365.2777777777778,4970.333333333333,4,0,1,1,5–10k,Unknown,301–360
LP002784,Male,Y,1,Not Graduate,N,2492,2375.0,,360.0,1.0,Rural,Y,4867.0,0.041426539654408505,365.2777777777778,4970.333333333333,3,1,0,0,2.5–5k,Unknown,301–360
LP002785,Male,Y,1,Graduate,N,3333,3250.0,158.0,360.0,1.0,Urban,Y,6583.0,0.04166455696202532,438.8888888888889,6144.111111111111,3,1,1,0,5–10k,150–200k,301–360
LP002788,Male,Y,0,Not Graduate,N,2454,2333.0,181.0,360.0,0.0,Urban,N,4787.0,0.026447513812154697,502.77777777777777,4284.222222222223,2,0,0,0,2.5–5k,150–200k,301–360
LP002789,Male,Y,0,Graduate,N,3593,4266.0,132.0,180.0,0.0,Rural,N,7859.0,0.059537878787878785,733.3333333333334,7125.666666666667,2,0,1,0,5–10k,100–150k,<=180
LP002792,Male,Y,1,Graduate,N,5468,1032.0,26.0,360.0,1.0,Semiurban,Y,6500.0,0.25,72.22222222222223,6427.777777777777,3,1,1,0,5–10k,<100k,301–360
LP002794,Female,N,0,Graduate,N,2667,1625.0,84.0,360.0,,Urban,Y,4292.0,0.051095238095238096,233.33333333333334,4058.6666666666665,1,0,1,0,2.5–5k,<100k,301–360
LP002795,Male,Y,3,Graduate,Y,10139,0.0,260.0,360.0,1.0,Semiurban,Y,10139.0,0.03899615384615385,722.2222222222222,9416.777777777777,5,1,1,1,10–20k,200–300k,301–360
LP002798,Male,Y,0,Graduate,N,3887,2669.0,162.0,360.0,1.0,Semiurban,Y,6556.0,0.040469135802469136,450.0,6106.0,2,1,1,0,5–10k,150–200k,301–360
LP002804,Female,Y,0,Graduate,N,4180,2306.0,182.0,360.0,1.0,Semiurban,Y,6486.0,0.03563736263736264,505.55555555555554,5980.444444444444,2,1,1,0,5–10k,150–200k,301–360
LP002807,Male,Y,2,Not Graduate,N,3675,242.0,108.0,360.0,1.0,Semiurban,Y,3917.0,0.03626851851851852,300.0,3617.0,4,1,0,0,2.5–5k,100–150k,301–360
